v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v6_4,v6_5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31_1,v31_2,v31_3,v32_1,v32_2,v32_3,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,wei,wei2,area1,area2,area3,area4,area5,area6,area7
5,709,77,4,1,1,2,3,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,99,99,99,99,1,7,7,99,4,7,17,4,60,3,1,3,2,1.4683,1.7624014775,1,0,2,3,3,9,3
3,320,90,3,1,1,2,99,99,99,1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,3,10,7,99,4,8,17,3,80,3,1,3,1,1.1628,1.7111015119,1,0,1,3,1,3,3
5,704,71,5,1,1,2,3,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,3,99,99,99,3,8,7,99,4,7,18,6,80,3,1,3,1,1.1765,1.412200058,1,0,1,3,3,9,2
1,244,70,5,1,1,2,3,99,99,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,3,99,99,99,99,2,8,8,99,4,7,18,2,60,3,1,3,1,1.5256,3.9968001288,1,0,2,3,3,9,3
9,358,70,5,1,1,4,99,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,3,99,99,99,2,8,8,99,4,7,18,3,95,2,1,3,2,.7772,.4423002485,4,2,3,3,1,1,4
1,207,60,6,1,1,99,99,99,99,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,8,7,99,4,5,18,6,80,3,1,3,2,1.4193,3.7183002624,1,0,3,3,3,9,5
12,631,89,3,1,1,99,99,99,99,1,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,97,99,99,2,99,99,3,7,8,99,4,5,18,6,60,4,2,3,2,1.3194,.9414004878,5,2,3,3,3,9,6
1,234,70,5,1,1,2,3,99,99,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,3,7,8,99,4,7,18,6,80,4,1,4,1,1.5256,3.996800498,1,0,1,3,2,1,1
16,981,74,4,1,1,4,99,99,99,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,3,99,99,99,99,2,7,7,99,4,7,18,6,70,2,2,2,2,1.4966,.5050005897,4,4,3,2,1,2,5
20,601,68,5,1,1,2,3,99,99,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,99,99,1,99,99,1,8,5,99,4,7,18,3,80,3,1,3,2,.691,.194300634,2,3,1,3,3,9,2
6,812,78,4,1,1,4,99,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,3,99,99,99,2,5,6,99,2,8,18,3,80,3,1,3,1,1.2366,2.1900007149,1,0,1,3,3,9,3
10,510,85,3,1,1,2,3,99,99,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,99,99,3,99,99,3,4,8,99,4,5,18,4,80,2,1,3,2,1.51,1.9893008242,4,2,2,3,3,9,3
15,880,71,5,1,1,2,3,4,5,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,3,99,99,99,99,1,6,9,99,4,7,18,2,80,3,1,3,2,.9899,.1159008732,3,3,2,3,3,9,5
19,316,54,6,1,1,2,3,99,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,3,99,99,99,2,5,4,99,4,6,18,4,55,4,1,3,1,.5282,.2493008989,2,1,1,3,1,2,2
4,413,61,6,1,1,2,3,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,3,99,99,99,2,9,8,99,4,7,18,6,90,2,1,4,2,1.1289,2.0509009946,1,0,2,3,3,9,3
7,261,61,6,1,1,99,99,99,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,99,8,99,99,2,8,7,99,4,6,18,2,80,3,1,3,1,.9255,.4475010344,4,1,3,3,3,9,5
5,711,69,5,1,2,3,99,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,3,99,99,99,2,8,7,99,4,7,18,5,80,1,1,1,2,1.1277,1.3536010827,1,0,2,3,3,9,3
4,411,71,5,1,1,2,3,99,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,3,99,99,99,2,7,8,99,4,5,18,9,80,3,1,3,1,1.2029,2.185301156,1,0,2,3,2,1,3
13,612,88,3,1,1,2,3,99,99,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,3,99,99,99,99,3,8,10,99,4,7,18,6,80,3,1,3,1,4.6086,2.443501243,3,3,2,3,3,9,5
10,510,89,3,1,2,3,1,99,99,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,3,99,99,99,99,2,7,8,99,2,7,18,4,80,3,1,3,1,1.8081,2.3820012696,4,2,2,3,3,9,3
14,929,70,5,1,1,4,99,99,99,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,99,99,99,99,1,7,7,99,4,7,18,4,80,3,1,3,2,2.0936,1.8034012754,5,3,3,3,3,9,7
20,600,71,5,1,1,4,99,99,99,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,3,99,99,99,2,10,6,99,4,8,18,2,95,3,1,3,2,7.5845,2.1328012834,2,3,1,3,3,9,2
2,104,82,4,1,1,2,3,99,99,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,3,99,99,99,2,6,6,99,2,7,18,4,80,4,1,98,1,.7889,1.2685012904,1,0,1,3,3,9,1
1,235,57,6,1,1,99,99,99,99,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,2,2,1,2,3,99,99,99,2,8,8,99,2,8,18,2,90,4,1,3,1,.3966,1.0390013302,1,0,1,3,3,9,1
6,811,73,5,1,1,4,99,99,99,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,3,99,99,99,99,2,8,8,99,4,8,18,4,90,2,1,3,2,.9683,1.7149013336,1,0,1,3,3,9,3
1,251,89,3,1,1,4,99,99,99,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,3,99,99,99,2,6,6,99,2,7,18,3,80,3,1,5,2,.7056,1.848501371,1,0,1,3,3,9,2
1,235,71,5,1,1,2,3,4,99,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,3,99,99,99,2,9,9,99,4,7,18,2,80,4,1,4,1,.4201,1.1006013871,1,0,1,3,3,9,1
4,403,67,5,1,1,4,99,99,99,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,3,99,99,99,1,8,7,99,4,5,18,4,95,2,1,1,1,.6391,1.1611014627,1,0,1,3,3,9,1
6,811,85,3,1,1,2,3,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,99,99,99,2,4,5,99,4,7,18,5,80,2,2,98,2,1.523,2.6972015108,1,0,1,3,3,9,3
14,908,998,7,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,99,3,99,99,2,5,5,99,98,5,19,4,80,3,1,1,2,.6667,.5743000134,5,3,3,3,1,2,5
5,742,81,4,1,1,2,3,99,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,1,2,3,99,99,99,3,8,9,99,4,8,19,4,80,3,1,3,1,1.3014,1.5621001258,1,0,4,3,3,9,6
4,412,56,6,1,1,2,3,4,99,1,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,3,8,6,99,4,5,19,6,60,2,1,3,2,1.1289,2.0509001265,1,0,1,3,2,1,2
15,880,60,6,1,1,4,99,99,99,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,99,99,2,99,99,2,6,8,99,4,6,19,6,80,4,1,4,2,.8598,.100700182,3,3,2,3,3,9,5
7,266,79,4,1,1,2,3,5,99,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,99,2,99,99,2,9,8,99,2,7,19,5,70,4,1,98,2,.9099,.4399003261,5,1,3,3,3,9,6
3,333,87,3,1,1,3,99,99,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,3,99,99,99,2,8,8,99,4,7,19,3,90,4,2,1,2,1.5581,2.2927003456,1,0,2,3,3,9,3
10,520,75,4,1,1,2,3,99,99,1,1,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,1,7,7,99,4,7,19,6,70,4,1,3,2,1.2917,1.7017003545,4,2,3,3,3,9,5
3,330,43,8,1,1,2,3,99,99,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,3,99,99,99,99,2,7,6,99,4,7,19,6,80,4,1,4,1,.7337,1.0796003912,1,0,1,3,3,9,2
1,251,46,8,1,1,4,99,99,99,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,3,99,99,99,3,8,6,99,4,6,19,2,90,4,1,3,1,1.1331,2.9685004535,1,0,1,3,3,9,2
17,950,90,3,1,1,99,99,99,99,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,3,99,99,99,3,8,9,99,4,7,19,4,80,4,1,3,1,.8579,.1946004691,3,4,2,2,2,1,5
12,652,80,4,1,1,99,99,99,99,1,1,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,99,99,98,99,99,3,10,7,99,4,7,19,10,60,4,1,3,1,1.7215,1.2283004793,5,2,4,3,3,9,6
20,601,57,6,1,1,2,3,99,99,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,99,99,2,99,99,3,7,5,99,4,4,19,6,70,4,1,3,2,.7412,.2084005079,2,3,1,3,3,9,2
4,412,48,8,1,2,3,1,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,3,99,99,99,99,3,9,8,99,4,6,19,10,80,4,1,3,1,.8263,1.5011005894,1,0,1,3,2,1,2
5,730,72,5,1,1,2,3,4,99,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,3,99,99,99,3,10,10,99,4,5,19,6,90,3,1,98,2,1.1277,1.3536006266,1,0,2,3,3,9,2
3,320,67,5,1,2,3,99,99,99,1,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,3,9,8,99,2,7,19,2,80,4,1,3,1,1.0461,1.5393006402,1,0,1,3,1,3,3
20,601,60,6,1,1,99,99,99,99,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,2,7,7,99,4,5,19,2,80,4,1,3,2,.7412,.2084006784,2,3,1,3,3,9,2
14,920,60,6,1,1,2,3,4,99,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,3,99,99,99,1,10,10,99,4,5,19,6,80,3,1,3,2,.7456,.6423007947,4,3,2,3,2,1,5
19,318,62,6,1,1,2,3,4,99,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,8,8,99,4,5,19,2,60,3,1,3,2,.6395,.3018008756,2,1,1,3,1,1,2
20,600,50,7,1,1,2,3,99,99,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,3,9,9,99,1,7,19,6,80,4,1,3,1,.5243,.1474009114,2,3,1,3,3,9,2
14,932,79,4,1,1,2,3,5,99,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,3,99,99,99,2,7,7,99,4,5,19,6,65,4,1,3,2,.8735,.7524009212,5,3,3,3,3,9,5
20,600,61,6,1,1,2,3,4,5,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,8,8,99,4,8,19,2,80,3,1,3,1,.6552,.1842009673,2,3,1,3,3,9,2
12,647,52,7,1,1,2,3,4,99,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,99,99,99,3,8,8,99,1,6,19,4,90,2,1,3,2,.6365,.4541009692,5,2,3,3,3,9,5
2,116,52,7,1,1,2,3,4,99,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,3,99,99,99,99,2,5,5,99,4,6,19,3,60,3,1,4,2,1.0994,1.7677010599,1,0,1,3,2,1,2
20,601,58,6,1,1,2,3,4,99,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,3,99,99,99,1,7,8,99,4,5,19,6,70,2,1,3,2,.7412,.208401074,2,3,1,3,3,9,2
3,334,87,3,1,1,2,3,99,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,3,99,99,99,99,3,10,10,99,2,7,19,9,80,4,1,3,1,1.4764,2.1725010784,1,0,1,3,2,1,3
14,920,57,6,1,1,2,3,99,99,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,99,99,2,99,99,3,98,5,99,4,5,19,10,60,98,1,3,2,.7456,.6423011276,4,3,2,3,2,1,5
5,701,68,5,1,1,2,3,99,99,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,3,99,99,99,2,7,8,99,2,7,19,5,80,3,1,3,2,1.1277,1.353601134,1,0,1,3,3,9,1
16,973,37,8,1,1,2,3,4,99,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,3,99,99,99,99,98,8,5,99,4,5,19,6,90,1,1,3,2,.5011,.1691012285,5,4,2,2,1,2,2
6,807,65,5,1,1,99,99,99,99,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,1,2,3,99,99,99,1,6,7,99,4,4,19,8,80,4,2,3,1,.9019,1.5973012409,1,0,1,3,3,9,1
7,270,76,4,1,1,2,3,4,99,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,99,99,2,99,99,3,10,8,99,4,5,19,6,70,3,1,3,2,3.4088,1.6482012601,4,1,3,3,3,9,3
10,506,75,4,1,1,2,3,99,99,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,3,99,99,99,3,10,8,99,4,6,19,8,60,3,2,3,1,1.5468,2.0378012763,5,2,2,3,3,9,4
3,320,76,4,1,1,2,3,99,99,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,3,99,99,99,2,7,7,99,4,7,19,8,80,4,1,4,1,1.0172,1.4968012836,1,0,1,3,1,3,3
3,333,68,5,1,1,2,3,99,99,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,99,3,99,99,2,8,6,99,4,6,19,2,80,4,1,1,1,.824,1.2125013005,1,0,2,3,3,9,3
5,712,62,6,1,1,2,3,99,99,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,1,9,8,99,4,8,19,4,70,4,1,3,1,1.0989,1.3190013163,1,0,2,3,3,9,3
1,220,75,4,1,1,2,3,4,99,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,99,3,99,99,2,5,8,99,4,5,19,5,80,2,2,98,2,.5912,1.5488013385,1,0,1,3,3,9,1
4,408,998,4,1,1,99,99,99,99,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,99,99,2,99,99,3,5,7,99,4,7,19,8,70,3,1,3,2,.799,1.4515013489,1,0,1,3,3,9,2
5,712,81,4,1,1,99,99,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,99,99,99,99,3,3,6,99,2,7,19,4,90,3,1,3,1,1.5319,1.8387013501,1,0,2,3,3,9,3
2,108,67,5,1,1,99,99,99,99,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,99,99,2,99,99,3,8,6,99,4,5,19,6,60,3,2,3,2,.8397,1.3502013524,1,0,2,3,3,9,1
1,221,69,5,1,1,99,99,99,99,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,1,9,9,99,2,7,19,8,80,4,1,1,1,.4201,1.1006013709,1,0,1,3,3,9,2
3,320,67,5,1,1,2,4,99,99,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,99,99,7,99,99,2,3,8,99,4,8,19,6,80,4,1,1,2,.8694,1.2793013714,1,0,1,3,1,3,3
10,500,55,6,1,1,4,99,99,99,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,2,8,8,99,4,6,19,3,60,3,1,3,1,1.1172,1.4718013988,3,2,1,3,3,9,3
3,330,90,3,1,1,2,3,4,99,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,3,99,99,99,99,2,5,8,99,4,7,19,5,80,1,1,3,2,1.2272,1.8058014141,1,0,1,3,3,9,2
6,807,70,5,1,1,4,99,99,99,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,3,99,99,99,3,6,9,99,4,7,19,2,60,4,1,3,2,.9683,1.71490145,1,0,1,3,3,9,1
5,708,84,3,1,1,4,99,99,99,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,99,2,99,99,2,10,5,99,4,6,19,6,60,4,1,3,2,1.596,1.9157014543,1,0,1,3,3,9,2
3,338,998,3,1,1,2,3,99,99,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,3,99,99,99,99,3,7,8,99,4,7,19,5,95,3,1,1,2,1.2272,1.8058015123,1,0,1,3,2,1,3
14,913,46,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,98,99,4,5,1,7,100,2,2,3,1,.6873,.5920007748,5,3,2,3,3,9,5
16,976,72,5,1,1,2,3,99,99,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,99,99,99,2,8,7,99,4,8,1,7,100,3,1,3,1,.8956,.3022008338,5,4,3,2,1,1,5
5,714,67,5,1,1,2,3,99,99,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,3,99,99,99,1,7,6,99,4,7,1,5,100,4,1,3,2,1.1277,1.3536009223,1,0,4,3,3,9,5
6,801,69,5,1,1,4,99,99,99,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1,3,99,99,99,99,2,5,7,99,4,7,1,4,100,3,1,3,2,.9683,1.7149012498,1,0,1,3,3,9,1
13,622,70,5,1,1,4,99,99,99,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,99,3,99,99,3,8,7,99,4,7,1,4,100,3,1,1,2,3.9566,2.0978012564,4,3,3,3,3,9,6
5,701,63,6,1,1,2,3,99,99,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,3,8,6,99,4,6,1,5,100,3,2,3,2,1.0534,1.264401471,1,0,1,3,3,9,1
9,350,71,5,1,2,3,99,99,99,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,3,99,99,99,2,7,5,99,4,8,3,3,100,2,1,3,1,.8726,.4966000062,4,2,1,3,1,2,3
8,310,71,5,1,1,2,3,4,99,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1,3,99,99,99,99,3,9,10,99,4,7,3,3,100,2,1,1,1,.7002,.4285000112,4,1,2,3,1,4,4
3,330,71,5,1,1,4,99,99,99,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,10,5,99,4,5,3,6,100,3,1,3,1,1.0461,1.5393000139,1,0,1,3,3,9,2
9,361,65,5,1,1,4,99,99,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,3,99,99,99,3,8,8,99,4,6,3,3,100,3,1,1,1,.8726,.496600017,5,2,3,3,1,4,4
1,234,68,5,1,1,2,3,4,99,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,3,99,99,99,2,7,7,99,4,8,3,3,100,3,2,3,1,1.5256,3.996800018,1,0,1,3,2,1,1
4,412,66,5,1,1,4,99,99,99,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,5,5,99,4,6,3,5,100,3,2,3,2,1.184,2.1510000225,1,0,1,3,2,1,2
10,506,62,6,1,1,2,3,4,5,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,3,99,99,99,3,6,8,99,4,7,3,3,100,1,1,3,1,1.0046,1.3235000268,5,2,2,3,3,9,4
1,220,79,4,1,1,2,99,99,99,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,3,99,99,99,2,5,7,99,4,8,3,3,100,4,1,1,1,2.1774,5.7044000304,1,0,1,3,3,9,1
9,356,90,3,1,1,2,3,99,99,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,2,6,8,99,4,7,3,3,100,3,1,3,1,2.0611,1.1730000416,4,2,3,3,1,1,4
9,358,51,7,1,1,2,99,99,99,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,99,2,99,99,2,7,5,99,4,6,3,2,100,3,1,3,2,.7178,.4085000428,4,2,3,3,1,1,4
19,316,57,6,1,1,2,3,99,99,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,1,2,99,11,99,99,2,8,6,99,4,8,3,3,100,3,1,4,1,.5282,.2493000447,2,1,1,3,1,2,2
4,407,58,6,1,1,2,3,4,99,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,3,99,99,2,9,10,99,4,8,3,2,100,4,1,3,1,1.1469,2.0836000449,1,0,1,3,3,9,2
19,317,68,5,1,1,4,99,99,99,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,3,99,99,99,99,1,9,8,99,4,8,3,3,100,3,1,3,1,.8166,.3854000557,2,1,1,3,2,1,2
1,242,70,5,1,1,2,3,99,99,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,2,3,99,99,99,3,7,7,99,4,7,3,4,100,3,2,3,2,1.504,3.9402000566,1,0,1,3,3,9,1
12,646,82,4,1,1,2,3,99,99,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,3,99,99,99,99,2,3,5,99,4,7,3,5,100,3,2,98,2,1.3219,.9432000734,5,2,3,3,3,9,5
5,731,998,5,1,1,4,5,99,99,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,3,99,99,99,99,2,7,7,99,4,7,3,5,100,2,2,3,2,1.1277,1.3536000786,1,0,4,3,3,9,6
19,317,68,5,1,1,2,3,99,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,99,99,99,1,8,9,99,4,7,3,2,100,3,1,1,1,.8166,.385400079,2,1,1,3,2,1,2
3,320,69,5,1,1,2,4,99,99,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,3,99,99,99,3,7,4,99,4,7,3,3,100,3,1,3,1,1.0461,1.5393000814,1,0,1,3,1,3,3
1,234,63,6,1,1,2,3,4,99,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,3,99,99,99,1,7,6,99,4,6,3,4,100,1,2,3,1,1.4398,3.7720000827,1,0,1,3,2,1,1
5,741,72,5,1,1,2,3,4,99,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,8,8,99,4,8,3,3,100,2,2,3,1,1.1765,1.4122000835,1,0,1,3,3,9,4
20,600,60,6,1,1,99,99,99,99,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,8,6,99,4,5,3,5,100,3,2,3,2,.7412,.2084000861,2,3,1,3,3,9,2
4,429,67,5,1,1,2,99,99,99,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,99,5,99,99,2,7,5,99,4,5,3,4,100,2,2,3,1,1.2029,2.1853000874,1,0,1,3,3,9,3
12,638,94,2,1,1,2,3,99,99,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,3,99,99,99,2,8,8,2,4,5,3,5,100,3,2,3,2,1.0746,.7667000921,5,2,2,3,3,9,5
1,242,68,5,1,2,3,99,99,99,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,3,99,99,99,1,7,6,99,4,7,3,4,100,2,1,3,2,1.504,3.9402000963,1,0,1,3,3,9,1
19,316,63,6,1,1,99,99,99,99,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,8,8,99,4,6,3,9,100,4,2,4,2,.6395,.301800098,2,1,1,3,1,2,2
