v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v6_4,v7,v8_1,v8_2,v8_3,v8_4,v8_5,v8_6,v9,v10,v11,v12_1,v12_2,v13_1,v13_2,v13_3,v14_1,v14_2,v14_3,v14_4,v14_5,v15,v16,v17,v18_1,v18_2,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,wei
5,704,52,7,1,4,99,99,99,1,4,99,99,99,99,99,10,7,5,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,5,3,3,3,5,5,98,98,98,3,4,5,2,.808463
9,351,44,8,1,1,99,99,99,1,3,99,99,99,99,99,98,7,4,97,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,8,98,98,6,8,8,9,9,7,8,8,4,4,2,.823005
1,252,89,3,1,4,99,99,99,1,1,4,96,99,99,99,5,8,5,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,3,8,10,5,5,6,6,8,5,5,6,4,7,1,1.298502
6,831,46,8,1,97,99,99,99,1,3,99,99,99,99,99,0,0,0,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,98,98,98,10,98,98,10,10,10,98,1,5,1,.746611
20,600,48,8,1,97,99,99,99,1,4,99,99,99,99,99,8,7,7,2,99,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,6,8,9,7,8,7,9,7,8,8,9,4,8,2,.509958
20,601,100,1,1,1,2,4,99,1,4,3,96,99,99,99,5,6,8,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,6,9,8,9,7,8,8,5,9,9,4,4,2,1.843221
1,224,59,6,1,1,2,4,99,1,1,2,3,4,99,99,7,7,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,6,5,6,5,6,5,6,1,5,1,.965734
8,310,56,6,1,97,99,99,99,1,1,2,4,99,99,99,5,8,8,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,7,7,7,6,6,8,8,8,6,7,8,4,5,2,.885854
4,428,58,6,1,3,4,99,99,1,4,1,99,99,99,99,0,7,7,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,6,7,5,5,5,7,8,3,8,5,4,6,1,.98924
1,247,47,8,1,1,3,99,99,1,1,4,99,99,99,99,6,8,8,2,99,97,99,99,97,99,99,99,99,98,98,2,99,99,999,2,5,7,7,5,6,98,98,7,98,98,6,4,5,1,.692528
9,360,53,7,1,1,99,99,99,1,4,3,99,99,99,99,8,8,7,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,5,5,8,7,6,8,8,5,8,4,5,1,.903085
21,893,80,4,1,1,2,3,4,1,1,2,3,4,99,99,8,8,8,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,8,8,8,8,8,8,8,8,8,7,10,4,7,1,2.307861
19,317,67,5,1,97,99,99,99,1,4,99,99,99,99,99,0,0,0,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,0,0,0,6,0,0,0,5,6,0,0,4,6,1,.935057
4,406,47,8,1,1,3,99,99,1,4,3,2,1,99,99,8,10,8,1,2,1,2,99,97,99,99,99,99,1,1,2,99,99,999,2,5,10,8,8,8,9,10,9,8,8,8,4,7,2,.69681
14,920,54,6,1,4,99,99,99,1,1,3,4,99,99,99,98,9,10,1,2,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,7,98,8,9,9,8,9,9,98,98,4,6,2,.95418
6,811,67,5,1,4,99,99,99,1,4,2,99,99,99,99,7,8,8,1,2,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,8,8,8,8,8,8,7,8,7,4,7,2,1.062546
6,807,62,6,1,97,99,99,99,1,3,2,4,99,99,99,5,5,6,1,2,1,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,3,5,6,5,5,7,7,5,5,6,4,7,2,1.022706
4,414,82,4,1,1,2,3,4,1,4,99,99,99,99,99,5,5,5,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,3,8,5,5,5,7,5,7,6,6,5,4,7,2,1.072307
3,326,67,5,1,4,99,99,99,1,1,4,99,99,99,99,8,7,7,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,5,6,5,6,8,7,5,8,7,6,7,2,5,1,1.121909
5,730,60,6,1,1,99,99,99,1,4,3,1,99,99,99,5,5,5,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,7,7,8,7,7,7,8,7,7,6,6,4,7,2,1.045913
3,334,64,5,1,97,99,99,99,1,4,99,99,99,99,99,7,8,8,1,2,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,6,8,8,9,9,8,7,8,9,4,5,2,1.102188
15,950,998,8,1,97,99,99,99,1,4,1,99,99,99,99,98,98,98,1,99,98,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,4,98,2,.793523
2,111,57,6,1,97,99,99,99,1,3,2,4,99,99,99,4,7,7,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,4,4,5,4,4,4,5,5,5,3,4,7,2,.990933
1,228,58,6,1,2,99,99,99,1,4,1,3,99,99,99,8,8,7,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,7,8,7,8,7,8,7,8,8,7,4,3,2,.948702
5,710,101,1,1,4,99,99,99,1,1,2,99,99,99,99,0,0,0,1,2,1,99,99,97,99,99,99,99,1,98,2,99,99,999,2,98,0,0,98,8,0,8,0,98,0,8,4,4,1,2.759353
14,913,62,6,1,97,99,99,99,1,1,99,99,99,99,99,8,7,7,1,99,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,4,6,5,5,6,5,7,5,6,4,5,4,7,1,.971212
14,908,80,4,1,97,99,99,99,1,4,99,99,99,99,99,8,8,8,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,8,8,8,8,8,8,8,4,5,1,1.07171
1,234,63,6,1,97,99,99,99,1,4,2,99,99,99,99,8,7,7,1,2,1,2,3,97,99,99,99,99,1,98,2,99,99,999,2,3,8,5,3,5,5,5,5,7,7,7,4,6,1,.892427
4,436,69,5,1,3,99,99,99,1,3,2,4,99,99,99,8,8,7,1,2,1,2,3,97,99,99,99,99,2,2,2,99,99,999,2,7,7,7,7,8,8,8,8,8,8,9,4,7,2,.932865
4,433,81,4,1,97,99,99,99,1,1,4,3,99,99,99,4,8,6,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,6,8,8,8,8,8,6,8,4,7,1,1.09153
12,634,74,4,1,97,99,99,99,1,4,3,99,99,99,99,5,7,7,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,2,8,5,5,7,5,5,7,7,7,7,4,7,2,1.071212
14,946,83,4,1,97,99,99,99,1,4,99,99,99,99,99,8,8,9,97,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,3,10,8,5,10,10,8,5,3,7,9,4,5,1,.990136
5,744,57,6,1,97,99,99,99,1,4,3,2,99,99,99,9,9,8,1,2,2,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,7,8,9,8,6,8,8,5,7,8,4,6,2,1.045913
2,114,44,8,1,97,99,99,99,1,4,99,99,99,99,99,0,0,0,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,8,98,8,8,98,98,98,8,2,7,4,5,2,.710555
1,234,65,5,1,4,99,99,99,1,2,3,4,99,99,99,10,8,10,1,2,1,2,99,97,99,99,99,99,1,2,2,99,99,999,2,2,5,98,0,2,5,8,8,8,98,8,4,7,2,.985754
6,807,77,4,1,97,99,99,99,1,4,99,99,99,99,99,7,7,8,1,2,1,2,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,7,5,7,7,5,7,7,7,7,4,7,1,1.148801
2,100,90,3,1,4,99,99,99,1,2,4,3,99,99,99,7,9,8,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,9,9,6,7,7,7,6,9,9,4,7,1,1.35627
10,523,62,6,1,4,99,99,99,1,4,99,99,99,99,99,8,8,8,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,7,8,7,6,8,8,7,7,4,6,2,1.089837
4,411,85,3,1,97,99,99,99,1,4,99,99,99,99,99,5,3,5,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,6,5,5,7,5,7,7,5,5,8,4,5,2,1.30647
1,238,100,1,1,1,2,4,99,1,4,1,2,3,5,99,7,7,7,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,10,10,10,10,10,10,10,10,10,10,10,4,4,1,2.50288
1,235,94,2,1,1,2,3,4,1,1,2,3,4,5,99,8,8,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,9,9,9,10,9,9,8,9,8,8,8,4,5,1,1.201291
8,302,80,4,1,97,99,99,99,1,4,99,99,99,99,99,6,7,8,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,6,7,7,8,9,8,8,9,8,9,4,7,2,.903284
22,209,97,2,1,4,99,99,99,1,4,99,99,99,99,99,6,7,6,2,99,3,99,99,97,99,99,99,99,2,2,2,99,99,999,2,7,8,6,7,8,6,8,7,7,8,8,4,5,1,1.108164
6,830,54,6,1,97,99,99,99,1,4,99,99,99,99,99,7,8,8,1,2,2,1,3,97,99,99,99,99,1,2,2,99,99,999,2,5,3,7,7,7,8,6,7,7,7,6,4,6,2,1.022706
2,111,63,6,1,1,99,99,99,1,4,3,1,2,99,99,10,7,7,2,99,2,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,3,4,6,7,5,5,6,5,4,4,4,7,1,1.008662
4,412,61,6,1,97,99,99,99,1,4,1,2,99,99,99,8,9,9,1,2,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,8,9,9,8,9,8,10,9,8,8,9,4,7,2,.97161
5,700,75,4,1,2,99,99,99,1,4,2,99,99,99,99,8,9,8,1,2,1,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,7,8,8,7,7,9,7,7,6,4,7,2,1.066331
3,333,71,5,1,97,99,99,99,1,4,99,99,99,99,99,98,5,5,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,5,5,5,5,8,5,6,4,5,1,1.03665
4,406,80,4,1,1,4,99,99,1,4,99,99,99,99,99,6,8,8,1,2,1,2,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,8,8,8,8,5,6,7,8,8,4,7,2,.990833
5,711,77,4,1,97,99,99,99,1,2,3,4,99,99,99,8,9,7,1,2,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,2,10,10,3,10,5,10,10,5,10,10,4,7,1,1.174897
1,242,54,6,1,97,99,99,99,1,4,99,99,99,99,99,5,5,8,2,99,3,2,99,97,99,99,99,99,2,98,2,99,99,999,2,3,9,5,8,8,9,6,8,8,8,7,4,5,2,.948702
1,238,54,6,1,1,99,99,99,1,4,99,99,99,99,99,5,10,5,2,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,5,5,5,98,98,98,98,98,98,98,98,4,5,1,.892427
3,334,51,7,1,1,3,4,99,1,4,2,3,99,99,99,8,9,9,1,2,1,2,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,6,7,8,7,7,8,8,8,9,4,6,1,.834858
1,251,53,7,1,97,99,99,99,1,1,4,99,99,99,99,8,6,7,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,5,10,10,8,10,9,10,10,10,10,8,4,5,1,.746412
3,333,100,1,1,1,2,3,4,1,4,99,99,99,99,99,7,8,6,1,2,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,4,7,6,4,9,3,10,8,9,6,4,4,1,2.798895
2,106,83,4,1,97,99,99,99,1,4,2,3,99,99,99,8,8,7,1,2,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,5,8,6,6,8,7,7,6,7,7,6,4,8,2,1.010256
2,110,30,10,1,97,99,99,99,1,4,99,99,99,99,99,98,98,98,2,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,98,3,1,.901292
2,116,998,8,1,2,99,99,99,1,4,99,99,99,99,99,98,0,0,97,99,98,99,99,97,99,99,99,99,1,1,2,99,99,999,2,98,98,98,8,8,5,5,5,5,98,8,2,4,1,.723404
5,721,44,8,1,2,99,99,99,1,4,99,99,99,99,99,2,6,3,2,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,5,98,5,6,6,5,5,7,5,5,7,4,4,1,.763543
1,241,61,6,1,1,3,99,99,1,1,2,4,99,99,99,7,7,6,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,3,8,4,7,6,2,3,7,7,6,4,2,7,2,.876491
1,220,70,5,1,3,4,99,99,1,4,2,99,99,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,5,10,10,10,10,10,10,10,10,10,10,4,5,1,1.003383
2,111,46,8,1,97,99,99,99,1,2,4,99,99,99,99,0,0,0,1,99,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,0,0,0,0,0,3,0,0,0,0,0,4,5,2,.710555
2,114,90,3,1,97,99,99,99,1,4,2,1,99,99,99,10,10,10,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,10,10,10,10,10,10,10,10,10,10,10,2,5,1,1.253084
1,241,42,9,1,97,99,99,99,1,4,99,99,99,99,99,6,8,6,1,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,98,98,8,9,98,98,8,7,7,7,4,7,2,.737846
6,813,46,8,1,97,99,99,99,1,1,4,99,99,99,99,2,0,8,1,2,1,99,99,97,99,99,99,99,2,98,2,99,99,999,2,3,2,3,3,4,5,2,5,5,6,6,4,5,1,.746611
10,509,81,4,1,97,99,99,99,1,1,2,3,4,99,99,10,8,8,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,10,10,10,10,10,10,10,10,10,10,10,4,7,2,1.202785
4,414,998,8,1,97,99,99,99,1,4,99,99,99,99,99,1,0,0,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,6,98,98,3,98,98,5,98,98,5,4,4,1,.70936
6,825,998,6,1,1,99,99,99,1,4,99,99,99,99,99,9,7,7,1,99,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,6,7,7,7,9,6,6,7,7,7,7,4,5,2,1.022706
4,403,101,1,98,99,99,99,99,1,4,99,99,99,99,99,4,6,5,1,2,98,99,99,97,99,99,99,99,1,98,2,99,99,999,2,7,4,3,6,5,4,5,4,4,2,6,4,3,1,2.563537
5,736,89,3,1,97,99,99,99,1,4,99,99,99,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,6,6,6,7,8,9,7,7,7,7,8,2,7,1,1.431569
4,421,82,4,1,97,99,99,99,1,4,99,99,99,99,99,5,5,7,2,99,2,3,99,97,99,99,99,99,2,2,2,99,99,999,2,5,7,7,7,98,98,98,98,98,98,7,4,98,1,1.09153
5,709,76,4,1,3,4,99,99,1,4,2,99,99,99,99,10,8,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,10,10,10,10,10,10,10,5,10,10,10,4,8,1,1.174897
8,302,85,3,1,97,99,99,99,1,4,99,99,99,99,99,8,8,7,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,7,6,5,7,5,5,6,6,6,6,4,8,1,1.120315
2,110,38,10,1,4,99,99,99,1,4,3,99,99,99,99,0,8,0,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,8,8,98,8,8,6,8,9,6,7,7,4,7,2,.885256
1,244,68,5,1,1,2,3,99,1,4,3,99,99,99,99,5,10,10,1,2,2,3,99,97,99,99,99,99,2,2,2,99,99,999,2,7,9,8,7,5,6,7,5,5,5,5,4,7,2,.910654
12,649,101,1,1,97,99,99,99,1,4,99,99,99,99,99,5,4,7,2,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,8,98,8,7,7,7,8,9,7,8,7,4,4,1,2.561047
2,116,68,5,1,2,3,4,99,1,2,4,99,99,99,99,7,8,8,1,2,1,2,3,97,99,99,99,99,2,2,2,99,99,999,2,10,10,10,10,10,10,10,10,10,10,10,4,8,1,.968423
4,412,62,6,1,1,3,4,99,1,1,4,99,99,99,99,5,8,8,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,7,7,5,7,7,6,5,7,5,5,6,3,7,1,.98924
4,408,96,2,1,97,99,99,99,1,4,99,99,99,99,99,8,8,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,8,8,8,8,8,8,8,4,6,2,1.308263
2,112,65,5,1,4,99,99,99,1,4,99,99,99,99,99,5,5,5,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,5,5,7,4,7,5,5,7,7,4,6,1,.968423
8,306,97,2,1,97,99,99,99,1,4,99,99,99,99,99,5,5,5,1,99,97,99,99,97,99,99,99,99,98,2,2,99,99,999,2,8,8,5,8,8,6,7,8,9,5,7,2,5,1,1.214339
1,251,96,2,1,1,2,3,4,1,4,99,99,99,99,99,9,10,5,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,10,9,10,10,10,10,10,10,10,10,10,4,5,2,1.180175
9,367,77,4,2,99,99,99,99,1,4,99,99,99,99,99,8,10,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,0,8,8,5,8,7,8,8,9,7,9,4,7,2,1.266629
3,327,63,6,1,97,99,99,99,1,4,1,3,99,99,99,5,6,6,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,7,5,7,5,6,6,7,5,5,6,4,6,2,1.060953
4,420,54,6,1,97,99,99,99,1,1,99,99,99,99,99,9,8,10,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,8,7,8,7,8,8,9,9,8,7,1,5,2,.97161
10,509,51,7,1,97,99,99,99,1,3,99,99,99,99,99,0,0,5,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,0,5,98,5,5,10,5,5,10,98,5,1,3,2,.842427
3,330,92,3,1,1,2,3,4,1,4,99,99,99,99,99,6,5,5,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,10,6,10,6,7,7,6,6,7,7,10,4,7,2,1.426191
2,115,29,10,1,97,99,99,99,1,4,3,99,99,99,99,3,3,0,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,3,3,3,5,6,6,3,7,6,6,8,2,7,2,.885256
6,830,70,5,1,97,99,99,99,1,4,3,2,99,99,99,10,10,10,1,2,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,10,10,10,10,10,7,5,10,8,10,10,4,7,2,.98177
3,326,49,7,1,97,99,99,99,1,4,99,99,99,99,99,0,5,5,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,3,7,5,5,7,5,7,5,3,5,5,4,5,2,.757667
12,651,96,2,1,1,2,3,4,1,1,4,2,3,99,99,6,8,7,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,6,5,5,7,5,5,4,4,6,5,7,4,5,1,1.330474
1,235,87,3,1,4,99,99,99,1,1,4,99,99,99,99,9,9,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,9,8,7,9,9,9,8,9,10,9,4,7,2,1.275494
8,302,67,5,1,97,99,99,99,1,4,3,99,99,99,99,7,8,9,1,2,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,5,5,6,5,7,4,7,6,6,5,6,4,7,2,.920515
18,203,67,5,1,97,99,99,99,1,1,2,4,99,99,99,8,8,8,1,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,9,5,5,7,7,7,9,5,6,6,4,6,2,1.121411
19,317,88,3,1,4,99,99,99,1,4,1,2,99,99,99,8,10,10,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,6,5,5,7,8,8,9,9,8,10,10,4,5,1,1.117925
7,263,50,7,1,97,99,99,99,1,1,2,4,99,99,99,8,8,8,1,2,3,99,99,97,99,99,99,99,1,98,2,99,99,999,2,98,98,98,98,5,98,98,98,98,98,5,4,7,2,.800894
6,813,79,4,1,1,2,3,4,1,4,1,2,99,99,99,8,7,7,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,7,6,7,8,5,6,7,7,5,6,4,7,2,1.128582
6,830,998,8,1,4,99,99,99,1,1,4,99,99,99,99,98,98,8,98,99,99,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,98,98,9,10,6,98,98,10,98,8,4,5,2,.733364
1,221,72,5,1,97,99,99,99,1,4,99,99,99,99,99,7,7,7,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,6,8,8,7,7,7,7,7,7,4,7,2,.985754
4,404,85,3,1,97,99,99,99,1,4,99,99,99,99,99,8,6,7,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,6,7,6,7,8,7,6,8,7,4,7,2,1.207068
2,108,998,5,1,4,99,99,99,1,4,1,2,3,99,99,9,9,9,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,3,5,3,6,7,7,6,7,5,5,7,4,8,2,1.029479
4,411,60,6,1,97,99,99,99,1,4,99,99,99,99,99,5,6,6,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,5,5,5,5,5,5,5,4,7,2,.97161
4,404,50,7,1,1,3,99,99,1,4,99,99,99,99,99,8,8,8,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,10,10,10,9,10,10,10,10,10,8,10,4,4,1,.764739
4,403,81,4,1,1,2,3,4,1,1,99,99,99,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1.008562
3,333,53,7,1,97,99,99,99,1,4,1,2,99,99,99,10,10,8,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,8,8,8,8,8,8,8,4,5,1,.834858
6,802,998,5,1,97,99,99,99,1,4,99,99,99,99,99,0,2,0,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,0,0,0,0,0,0,0,5,0,0,0,4,6,2,1.062546
2,114,79,4,1,3,99,99,99,1,4,1,2,99,99,99,9,9,7,1,2,2,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,8,8,8,5,6,7,7,7,7,8,4,7,2,1.093423
1,239,77,4,1,4,99,99,99,1,4,2,99,99,99,99,8,8,7,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,6,9,8,6,7,6,6,8,6,9,8,2,7,2,1.04671
20,600,96,2,1,2,3,4,99,1,1,99,99,99,99,99,8,10,9,1,2,2,99,99,97,99,99,99,99,98,1,2,99,99,999,2,3,98,9,98,10,10,10,7,10,5,10,4,5,2,.884658
4,406,78,4,1,1,2,4,99,1,4,2,3,99,99,99,9,8,8,1,2,1,3,99,97,99,99,99,99,1,98,2,99,99,999,2,6,8,7,7,7,7,8,8,7,8,9,2,7,2,.990833
6,811,48,8,1,97,99,99,99,1,3,96,99,99,99,99,3,8,5,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,8,8,9,8,8,8,8,8,8,8,4,5,2,.733364
5,715,83,4,1,97,99,99,99,1,4,2,3,99,99,99,7,7,7,1,2,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,8,8,7,7,7,8,8,9,8,8,8,2,7,2,1.154179
3,320,73,5,1,97,99,99,99,1,4,1,99,99,99,99,5,6,8,1,2,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,0,8,3,7,8,5,5,5,6,5,8,4,4,1,1.03665
6,806,44,8,1,97,99,99,99,1,4,99,99,99,99,99,3,0,98,1,2,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,3,5,5,5,5,5,7,5,3,5,2,5,1,.746611
1,251,84,3,1,97,99,99,99,1,4,99,99,99,99,99,5,4,3,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,10,5,6,7,3,7,8,10,9,6,7,4,5,2,1.275494
1,235,58,6,1,97,99,99,99,1,4,99,99,99,99,99,10,10,10,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,5,5,5,5,5,5,5,4,7,1,.965734
1,220,89,3,1,4,99,99,99,1,4,99,99,99,99,99,7,6,7,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,5,5,8,7,5,6,6,6,10,4,5,2,1.178582
1,220,59,6,1,1,4,99,99,1,1,2,3,4,5,99,9,8,9,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,8,6,8,9,8,9,8,8,8,4,5,2,.948702
13,613,64,5,1,1,3,99,99,1,3,4,99,99,99,99,9,9,8,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,9,9,9,10,10,9,8,8,8,9,2,7,2,1.062546
8,308,998,8,1,1,4,99,99,1,1,2,3,4,99,99,8,9,9,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,5,6,6,7,7,6,7,6,6,7,7,4,7,1,.646811
6,830,71,5,1,97,99,99,99,1,4,99,99,99,99,99,5,5,5,97,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,8,7,8,8,5,5,5,8,5,7,4,5,1,.999299
14,906,74,4,1,1,99,99,99,1,4,3,99,99,99,99,5,8,8,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,8,5,3,8,7,7,7,5,3,5,4,7,1,1.07171
5,701,49,7,1,97,99,99,99,1,4,99,99,99,99,99,3,3,5,1,2,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,5,5,5,5,5,5,5,5,5,2,6,1,.823005
3,333,53,7,1,3,4,99,99,1,4,99,99,99,99,99,7,8,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,9,10,9,8,9,7,9,10,8,7,8,4,6,1,.834858
6,827,65,5,1,97,99,99,99,1,4,99,99,99,99,99,5,7,7,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,3,6,3,5,6,2,3,8,3,3,3,4,5,2,.98177
1,235,50,7,1,2,99,99,99,1,4,99,99,99,99,99,5,1,1,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,8,8,6,8,5,7,6,7,4,6,4,5,2,.733265
1,251,80,4,1,97,99,99,99,1,4,99,99,99,99,99,5,7,7,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,7,8,8,8,8,8,8,7,4,7,2,.967128
6,830,45,8,2,99,99,99,99,1,4,99,99,99,99,99,0,0,0,97,99,97,99,99,97,99,99,99,99,1,98,98,99,99,999,2,5,98,98,5,10,98,98,98,10,5,0,1,5,1,.746611
3,330,96,2,1,4,99,99,99,1,4,3,99,99,99,99,6,8,8,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,8,8,9,7,8,8,7,7,8,4,5,2,1.428183
1,220,67,5,1,97,99,99,99,1,4,1,99,99,99,99,8,9,8,1,2,97,99,99,97,99,99,99,99,98,2,2,99,99,999,2,2,2,98,5,6,6,6,7,4,5,6,4,8,2,.985754
20,600,59,6,1,97,99,99,99,1,3,4,99,99,99,99,8,5,7,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,7,7,8,4,6,6,7,5,5,4,4,5,2,.65707
4,403,41,9,1,3,99,99,99,1,4,3,1,2,99,99,8,8,9,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,8,8,6,8,8,8,7,8,8,4,8,1,.76932
